STATUS | wrapper  | 2024/02/20 10:30:40.123 | --> Wrapper Started as Console
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1074)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1134)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.lang.Thread.run(Thread.java:750)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 | [20 Feb 2024 11:47:14:285] [org.apache.catalina.loader.WebappClassLoaderBase clearReferencesThreads] [WARNING]: The web application [ROOT] appears to have started a thread named [dataprocessor-1-thread-5] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  sun.misc.Unsafe.park(Native Method)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1074)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1134)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.lang.Thread.run(Thread.java:750)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 | [20 Feb 2024 11:47:14:286] [org.apache.catalina.loader.WebappClassLoaderBase clearReferencesThreads] [WARNING]: The web application [ROOT] appears to have started a thread named [dataprocessor-1-thread-6] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  sun.misc.Unsafe.park(Native Method)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1074)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1134)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.lang.Thread.run(Thread.java:750)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 | [20 Feb 2024 11:47:14:286] [org.apache.catalina.loader.WebappClassLoaderBase clearReferencesThreads] [WARNING]: The web application [ROOT] appears to have started a thread named [dataprocessor-1-thread-7] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  sun.misc.Unsafe.park(Native Method)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
INFO   | jvm 1    | 2024/02/20 11:47:14.376 |  java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1074)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1134)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.lang.Thread.run(Thread.java:750)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 | [20 Feb 2024 11:47:14:287] [org.apache.catalina.loader.WebappClassLoaderBase clearReferencesThreads] [WARNING]: The web application [ROOT] appears to have started a thread named [dataprocessor-1-thread-8] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  sun.misc.Unsafe.park(Native Method)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1074)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1134)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.lang.Thread.run(Thread.java:750)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 | [20 Feb 2024 11:47:14:288] [org.apache.catalina.loader.WebappClassLoaderBase clearReferencesThreads] [WARNING]: The web application [ROOT] appears to have started a thread named [dataprocessor-1-thread-9] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  sun.misc.Unsafe.park(Native Method)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1074)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1134)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.lang.Thread.run(Thread.java:750)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 | [20 Feb 2024 11:47:14:289] [org.apache.catalina.loader.WebappClassLoaderBase clearReferencesThreads] [WARNING]: The web application [ROOT] appears to have started a thread named [dataprocessor-1-thread-10] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  sun.misc.Unsafe.park(Native Method)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.locks.LockSupport.park(LockSupport.java:175)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:442)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1074)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1134)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
INFO   | jvm 1    | 2024/02/20 11:47:14.377 |  java.lang.Thread.run(Thread.java:750)
INFO   | jvm 1    | 2024/02/20 11:47:29.195 | 
INFO   | jvm 1    | 2024/02/20 11:47:29.196 | Schedulers Stopped successfully
INFO   | jvm 1    | 2024/02/20 11:47:44.413 | DBReconnection: Entering to refresh the ConnectionPool
INFO   | jvm 1    | 2024/02/20 11:48:04.441 | DBReconnection: Reconnecting to Database. Reconnection Count Down 
INFO   | jvm 1    | 2024/02/20 11:48:24.465 | DBReconnection: Reconnecting to Database. Reconnection Count Down 
